land_parcel_id,mrt_station,distance_m
a2fa73f4c28baf2ad227be2b7c50f87d2898224bc4c5f83485b4c53579c40ec3,maxwell mrt station,1956.48
a2fa73f4c28baf2ad227be2b7c50f87d2898224bc4c5f83485b4c53579c40ec3,mattar mrt station,4819.75
a2fa73f4c28baf2ad227be2b7c50f87d2898224bc4c5f83485b4c53579c40ec3,marina south pier mrt station,2914.37
a2fa73f4c28baf2ad227be2b7c50f87d2898224bc4c5f83485b4c53579c40ec3,marina south mrt station,2607.94
a2fa73f4c28baf2ad227be2b7c50f87d2898224bc4c5f83485b4c53579c40ec3,marina bay mrt station,2132.17
a2fa73f4c28baf2ad227be2b7c50f87d2898224bc4c5f83485b4c53579c40ec3,little india mrt station,1292.07
a2fa73f4c28baf2ad227be2b7c50f87d2898224bc4c5f83485b4c53579c40ec3,lavender mrt station,1690.07
a2fa73f4c28baf2ad227be2b7c50f87d2898224bc4c5f83485b4c53579c40ec3,keppel mrt station,3839.18
a2fa73f4c28baf2ad227be2b7c50f87d2898224bc4c5f83485b4c53579c40ec3,katong park mrt station,3684.52
a2fa73f4c28baf2ad227be2b7c50f87d2898224bc4c5f83485b4c53579c40ec3,kallang mrt station,2690.4
a2fa73f4c28baf2ad227be2b7c50f87d2898224bc4c5f83485b4c53579c40ec3,jalan besar mrt station,1084.22
a2fa73f4c28baf2ad227be2b7c50f87d2898224bc4c5f83485b4c53579c40ec3,havelock mrt station,2305.33
a2fa73f4c28baf2ad227be2b7c50f87d2898224bc4c5f83485b4c53579c40ec3,harbourfront mrt station,4846.53
a2fa73f4c28baf2ad227be2b7c50f87d2898224bc4c5f83485b4c53579c40ec3,great world mrt station,2159.56
a2fa73f4c28baf2ad227be2b7c50f87d2898224bc4c5f83485b4c53579c40ec3,geylang bahru mrt station,3511.23
a2fa73f4c28baf2ad227be2b7c50f87d2898224bc4c5f83485b4c53579c40ec3,gardens by the bay mrt station,2482.26
a2fa73f4c28baf2ad227be2b7c50f87d2898224bc4c5f83485b4c53579c40ec3,fort canning mrt station,1031.25
a2fa73f4c28baf2ad227be2b7c50f87d2898224bc4c5f83485b4c53579c40ec3,farrer park mrt station,1800.37
a2fa73f4c28baf2ad227be2b7c50f87d2898224bc4c5f83485b4c53579c40ec3,esplanade mrt station,313.78
a2fa73f4c28baf2ad227be2b7c50f87d2898224bc4c5f83485b4c53579c40ec3,downtown mrt station,1789.6
a2fa73f4c28baf2ad227be2b7c50f87d2898224bc4c5f83485b4c53579c40ec3,dhoby ghaut mrt station,835.39
a2fa73f4c28baf2ad227be2b7c50f87d2898224bc4c5f83485b4c53579c40ec3,dakota mrt station,4254.7
a2fa73f4c28baf2ad227be2b7c50f87d2898224bc4c5f83485b4c53579c40ec3,clarke quay mrt station,1079.11
a2fa73f4c28baf2ad227be2b7c50f87d2898224bc4c5f83485b4c53579c40ec3,city hall mrt station,302.25
a2fa73f4c28baf2ad227be2b7c50f87d2898224bc4c5f83485b4c53579c40ec3,chinatown mrt station,1537.98
a2fa73f4c28baf2ad227be2b7c50f87d2898224bc4c5f83485b4c53579c40ec3,cantonment mrt station,3082.1
a2fa73f4c28baf2ad227be2b7c50f87d2898224bc4c5f83485b4c53579c40ec3,caldecott mrt station,4820.19
a2fa73f4c28baf2ad227be2b7c50f87d2898224bc4c5f83485b4c53579c40ec3,bukit brown mrt station,4893.13
a2fa73f4c28baf2ad227be2b7c50f87d2898224bc4c5f83485b4c53579c40ec3,bugis mrt station,609.41
a2fa73f4c28baf2ad227be2b7c50f87d2898224bc4c5f83485b4c53579c40ec3,bras basah mrt station,298.47
a2fa73f4c28baf2ad227be2b7c50f87d2898224bc4c5f83485b4c53579c40ec3,boon keng mrt station,2787.41
a2fa73f4c28baf2ad227be2b7c50f87d2898224bc4c5f83485b4c53579c40ec3,bendemeer mrt station,2280.44
a2fa73f4c28baf2ad227be2b7c50f87d2898224bc4c5f83485b4c53579c40ec3,bencoolen mrt station,471.74
a2fa73f4c28baf2ad227be2b7c50f87d2898224bc4c5f83485b4c53579c40ec3,bayfront mrt station,1662.32
a2fa73f4c28baf2ad227be2b7c50f87d2898224bc4c5f83485b4c53579c40ec3,aljunied mrt station,4040.96
a2cb4ec6983987e7991a57baa838e00dd04b68b8e9a42563b88120015ce100d8,lakeside mrt station,3155.49
a2cb4ec6983987e7991a57baa838e00dd04b68b8e9a42563b88120015ce100d8,king albert park mrt station,4112.01
a2cb4ec6983987e7991a57baa838e00dd04b68b8e9a42563b88120015ce100d8,jurong east mrt station,1901.07
a2cb4ec6983987e7991a57baa838e00dd04b68b8e9a42563b88120015ce100d8,hillview mrt station,2533.82
a2cb4ec6983987e7991a57baa838e00dd04b68b8e9a42563b88120015ce100d8,clementi mrt station,4153.06
a2cb4ec6983987e7991a57baa838e00dd04b68b8e9a42563b88120015ce100d8,choa chu kang mrt station,4052.37
a2cb4ec6983987e7991a57baa838e00dd04b68b8e9a42563b88120015ce100d8,chinese garden mrt station,1958.56
a2cb4ec6983987e7991a57baa838e00dd04b68b8e9a42563b88120015ce100d8,cashew mrt station,2878.27
a2cb4ec6983987e7991a57baa838e00dd04b68b8e9a42563b88120015ce100d8,bukit panjang mrt station,3602.72
a2cb4ec6983987e7991a57baa838e00dd04b68b8e9a42563b88120015ce100d8,bukit gombak mrt station,1110.07
a2cb4ec6983987e7991a57baa838e00dd04b68b8e9a42563b88120015ce100d8,bukit batok mrt station,73.3
a2cb4ec6983987e7991a57baa838e00dd04b68b8e9a42563b88120015ce100d8,boon lay mrt station,4904.74
a2cb4ec6983987e7991a57baa838e00dd04b68b8e9a42563b88120015ce100d8,beauty world mrt station,3113.17
a27105c323ab6b26d6d39c91a61ca181f4abc03688ddd34109b67065f378670d,yio chu kang mrt station,3995.92
a27105c323ab6b26d6d39c91a61ca181f4abc03688ddd34109b67065f378670d,woodleigh mrt station,3408.19
a27105c323ab6b26d6d39c91a61ca181f4abc03688ddd34109b67065f378670d,ubi mrt station,4891.96
a27105c323ab6b26d6d39c91a61ca181f4abc03688ddd34109b67065f378670d,tai seng mrt station,3902.37
a27105c323ab6b26d6d39c91a61ca181f4abc03688ddd34109b67065f378670d,serangoon mrt station,2131.7
a27105c323ab6b26d6d39c91a61ca181f4abc03688ddd34109b67065f378670d,sengkang mrt station,3137.2
a27105c323ab6b26d6d39c91a61ca181f4abc03688ddd34109b67065f378670d,punggol mrt station,4721.31
a27105c323ab6b26d6d39c91a61ca181f4abc03688ddd34109b67065f378670d,potong pasir mrt station,4293.48
a27105c323ab6b26d6d39c91a61ca181f4abc03688ddd34109b67065f378670d,mayflower mrt station,4679.7
a27105c323ab6b26d6d39c91a61ca181f4abc03688ddd34109b67065f378670d,mattar mrt station,4688.66
8362c66ca1ec3a7f25d09afe46357b765733155075ff6e15fa30b6e392107f6d,woodlands south mrt station,4471.38
8362c66ca1ec3a7f25d09afe46357b765733155075ff6e15fa30b6e392107f6d,woodlands north mrt station,3433.59
8362c66ca1ec3a7f25d09afe46357b765733155075ff6e15fa30b6e392107f6d,woodlands mrt station,4053.18
8362c66ca1ec3a7f25d09afe46357b765733155075ff6e15fa30b6e392107f6d,sembawang mrt station,1682.77
8362c66ca1ec3a7f25d09afe46357b765733155075ff6e15fa30b6e392107f6d,canberra mrt station,2834.63
8362c66ca1ec3a7f25d09afe46357b765733155075ff6e15fa30b6e392107f6d,admiralty mrt station,2778.93
82fbae45c846df6ca2c81fdc91fd754036271558a921388e4141d863fd6f36d9,tiong bahru mrt station,2459.41
82fbae45c846df6ca2c81fdc91fd754036271558a921388e4141d863fd6f36d9,telok blangah mrt station,4605.69
82fbae45c846df6ca2c81fdc91fd754036271558a921388e4141d863fd6f36d9,telok ayer mrt station,122.03
82fbae45c846df6ca2c81fdc91fd754036271558a921388e4141d863fd6f36d9,tanjong rhu mrt station,3118.79
82fbae45c846df6ca2c81fdc91fd754036271558a921388e4141d863fd6f36d9,tanjong pagar mrt station,811.05
82fbae45c846df6ca2c81fdc91fd754036271558a921388e4141d863fd6f36d9,stevens mrt station,4814.68
82fbae45c846df6ca2c81fdc91fd754036271558a921388e4141d863fd6f36d9,stadium mrt station,3634.84
82fbae45c846df6ca2c81fdc91fd754036271558a921388e4141d863fd6f36d9,somerset mrt station,2228.44
82fbae45c846df6ca2c81fdc91fd754036271558a921388e4141d863fd6f36d9,shenton way mrt station,589.42
82fbae45c846df6ca2c81fdc91fd754036271558a921388e4141d863fd6f36d9,rochor mrt station,2343.81
82fbae45c846df6ca2c81fdc91fd754036271558a921388e4141d863fd6f36d9,redhill mrt station,3700.48
82fbae45c846df6ca2c81fdc91fd754036271558a921388e4141d863fd6f36d9,raffles place mrt station,271.97
82fbae45c846df6ca2c81fdc91fd754036271558a921388e4141d863fd6f36d9,queenstown mrt station,4980.77
82fbae45c846df6ca2c81fdc91fd754036271558a921388e4141d863fd6f36d9,promenade mrt station,1693.84
82fbae45c846df6ca2c81fdc91fd754036271558a921388e4141d863fd6f36d9,prince edward road mrt station,1109.88
82fbae45c846df6ca2c81fdc91fd754036271558a921388e4141d863fd6f36d9,outram park mrt station,1146.57
82fbae45c846df6ca2c81fdc91fd754036271558a921388e4141d863fd6f36d9,orchard mrt station,3003.73
82fbae45c846df6ca2c81fdc91fd754036271558a921388e4141d863fd6f36d9,orchard boulevard mrt station,3558.49
82fbae45c846df6ca2c81fdc91fd754036271558a921388e4141d863fd6f36d9,novena mrt station,4191.27
82fbae45c846df6ca2c81fdc91fd754036271558a921388e4141d863fd6f36d9,nicoll highway mrt station,2449.51
82fbae45c846df6ca2c81fdc91fd754036271558a921388e4141d863fd6f36d9,newton mrt station,3484.71
82fbae45c846df6ca2c81fdc91fd754036271558a921388e4141d863fd6f36d9,napier mrt station,4285.75
82fbae45c846df6ca2c81fdc91fd754036271558a921388e4141d863fd6f36d9,mountbatten mrt station,4502.67
82fbae45c846df6ca2c81fdc91fd754036271558a921388e4141d863fd6f36d9,maxwell mrt station,661.0
82fbae45c846df6ca2c81fdc91fd754036271558a921388e4141d863fd6f36d9,marina south pier mrt station,1967.33
82fbae45c846df6ca2c81fdc91fd754036271558a921388e4141d863fd6f36d9,marina south mrt station,1837.62
82fbae45c846df6ca2c81fdc91fd754036271558a921388e4141d863fd6f36d9,marina bay mrt station,930.87
82fbae45c846df6ca2c81fdc91fd754036271558a921388e4141d863fd6f36d9,little india mrt station,2638.36
82fbae45c846df6ca2c81fdc91fd754036271558a921388e4141d863fd6f36d9,lavender mrt station,3088.78
82fbae45c846df6ca2c81fdc91fd754036271558a921388e4141d863fd6f36d9,keppel mrt station,2593.95
82fbae45c846df6ca2c81fdc91fd754036271558a921388e4141d863fd6f36d9,katong park mrt station,4414.82
82fbae45c846df6ca2c81fdc91fd754036271558a921388e4141d863fd6f36d9,kallang mrt station,3999.4
82fbae45c846df6ca2c81fdc91fd754036271558a921388e4141d863fd6f36d9,jalan besar mrt station,2546.41
82fbae45c846df6ca2c81fdc91fd754036271558a921388e4141d863fd6f36d9,havelock mrt station,1855.95
82fbae45c846df6ca2c81fdc91fd754036271558a921388e4141d863fd6f36d9,harbourfront mrt station,3651.3
82fbae45c846df6ca2c81fdc91fd754036271558a921388e4141d863fd6f36d9,great world mrt station,2120.11
82fbae45c846df6ca2c81fdc91fd754036271558a921388e4141d863fd6f36d9,geylang bahru mrt station,4914.45
82fbae45c846df6ca2c81fdc91fd754036271558a921388e4141d863fd6f36d9,gardens by the bay mrt station,2077.53
82fbae45c846df6ca2c81fdc91fd754036271558a921388e4141d863fd6f36d9,fort canning mrt station,1191.99
82fbae45c846df6ca2c81fdc91fd754036271558a921388e4141d863fd6f36d9,farrer park mrt station,3235.91
82fbae45c846df6ca2c81fdc91fd754036271558a921388e4141d863fd6f36d9,esplanade mrt station,1347.27
82fbae45c846df6ca2c81fdc91fd754036271558a921388e4141d863fd6f36d9,downtown mrt station,550.41
82fbae45c846df6ca2c81fdc91fd754036271558a921388e4141d863fd6f36d9,dhoby ghaut mrt station,1778.71
82fbae45c846df6ca2c81fdc91fd754036271558a921388e4141d863fd6f36d9,clarke quay mrt station,676.04
82fbae45c846df6ca2c81fdc91fd754036271558a921388e4141d863fd6f36d9,city hall mrt station,1163.41
82fbae45c846df6ca2c81fdc91fd754036271558a921388e4141d863fd6f36d9,chinatown mrt station,485.87
82fbae45c846df6ca2c81fdc91fd754036271558a921388e4141d863fd6f36d9,cantonment mrt station,1760.87
82fbae45c846df6ca2c81fdc91fd754036271558a921388e4141d863fd6f36d9,bugis mrt station,2007.96
82fbae45c846df6ca2c81fdc91fd754036271558a921388e4141d863fd6f36d9,bras basah mrt station,1546.47
82fbae45c846df6ca2c81fdc91fd754036271558a921388e4141d863fd6f36d9,boon keng mrt station,4248.89
82fbae45c846df6ca2c81fdc91fd754036271558a921388e4141d863fd6f36d9,bendemeer mrt station,3722.51
82fbae45c846df6ca2c81fdc91fd754036271558a921388e4141d863fd6f36d9,bencoolen mrt station,1770.35
82fbae45c846df6ca2c81fdc91fd754036271558a921388e4141d863fd6f36d9,bayfront mrt station,1092.63
82bc94b91701ed48ee83dc5a492d2e17149dceff91b10e19bbe424b538b0490e,xilin mrt station,1055.9
82bc94b91701ed48ee83dc5a492d2e17149dceff91b10e19bbe424b538b0490e,upper changi mrt station,2229.0
82bc94b91701ed48ee83dc5a492d2e17149dceff91b10e19bbe424b538b0490e,tanah merah mrt station,1485.36
82bc94b91701ed48ee83dc5a492d2e17149dceff91b10e19bbe424b538b0490e,tampines west mrt station,3449.86
82bc94b91701ed48ee83dc5a492d2e17149dceff91b10e19bbe424b538b0490e,tampines mrt station,3790.91
82bc94b91701ed48ee83dc5a492d2e17149dceff91b10e19bbe424b538b0490e,tampines east mrt station,3828.67
82bc94b91701ed48ee83dc5a492d2e17149dceff91b10e19bbe424b538b0490e,sungei bedok mrt station,213.82
82bc94b91701ed48ee83dc5a492d2e17149dceff91b10e19bbe424b538b0490e,simei mrt station,2437.02
82bc94b91701ed48ee83dc5a492d2e17149dceff91b10e19bbe424b538b0490e,siglap mrt station,3433.85
82bc94b91701ed48ee83dc5a492d2e17149dceff91b10e19bbe424b538b0490e,expo mrt station,1448.84
82bc94b91701ed48ee83dc5a492d2e17149dceff91b10e19bbe424b538b0490e,bedok south mrt station,1188.96
82bc94b91701ed48ee83dc5a492d2e17149dceff91b10e19bbe424b538b0490e,bedok reservoir mrt station,3357.78
82bc94b91701ed48ee83dc5a492d2e17149dceff91b10e19bbe424b538b0490e,bedok north mrt station,4739.15
82bc94b91701ed48ee83dc5a492d2e17149dceff91b10e19bbe424b538b0490e,bedok mrt station,3190.72
82bc94b91701ed48ee83dc5a492d2e17149dceff91b10e19bbe424b538b0490e,bayshore mrt station,2048.35
824566c29ec26ea363c4e034872969ab4115e555ba47252e2fd970bd667786ad,woodleigh mrt station,108.73
824566c29ec26ea363c4e034872969ab4115e555ba47252e2fd970bd667786ad,upper thomson mrt station,4651.43
824566c29ec26ea363c4e034872969ab4115e555ba47252e2fd970bd667786ad,ubi mrt station,3215.06
824566c29ec26ea363c4e034872969ab4115e555ba47252e2fd970bd667786ad,toa payoh mrt station,2772.96
824566c29ec26ea363c4e034872969ab4115e555ba47252e2fd970bd667786ad,tanjong rhu mrt station,4592.91
824566c29ec26ea363c4e034872969ab4115e555ba47252e2fd970bd667786ad,tai seng mrt station,1901.78
824566c29ec26ea363c4e034872969ab4115e555ba47252e2fd970bd667786ad,stadium mrt station,3990.77
824566c29ec26ea363c4e034872969ab4115e555ba47252e2fd970bd667786ad,serangoon mrt station,1233.84
824566c29ec26ea363c4e034872969ab4115e555ba47252e2fd970bd667786ad,rochor mrt station,4391.65
824566c29ec26ea363c4e034872969ab4115e555ba47252e2fd970bd667786ad,potong pasir mrt station,861.83
824566c29ec26ea363c4e034872969ab4115e555ba47252e2fd970bd667786ad,paya lebar mrt station,3294.68
824566c29ec26ea363c4e034872969ab4115e555ba47252e2fd970bd667786ad,novena mrt station,3699.73
824566c29ec26ea363c4e034872969ab4115e555ba47252e2fd970bd667786ad,nicoll highway mrt station,4398.55
824566c29ec26ea363c4e034872969ab4115e555ba47252e2fd970bd667786ad,newton mrt station,4664.3
824566c29ec26ea363c4e034872969ab4115e555ba47252e2fd970bd667786ad,mountbatten mrt station,3792.62
824566c29ec26ea363c4e034872969ab4115e555ba47252e2fd970bd667786ad,mount pleasant mrt station,4267.71
824566c29ec26ea363c4e034872969ab4115e555ba47252e2fd970bd667786ad,mattar mrt station,1836.45
824566c29ec26ea363c4e034872969ab4115e555ba47252e2fd970bd667786ad,marymount mrt station,3755.35
824566c29ec26ea363c4e034872969ab4115e555ba47252e2fd970bd667786ad,macpherson mrt station,2403.66
824566c29ec26ea363c4e034872969ab4115e555ba47252e2fd970bd667786ad,lorong chuan mrt station,1653.65
824566c29ec26ea363c4e034872969ab4115e555ba47252e2fd970bd667786ad,little india mrt station,4296.82
824566c29ec26ea363c4e034872969ab4115e555ba47252e2fd970bd667786ad,lavender mrt station,3604.07
824566c29ec26ea363c4e034872969ab4115e555ba47252e2fd970bd667786ad,kovan mrt station,2802.53
824566c29ec26ea363c4e034872969ab4115e555ba47252e2fd970bd667786ad,kembangan mrt station,4992.12
824566c29ec26ea363c4e034872969ab4115e555ba47252e2fd970bd667786ad,katong park mrt station,4784.43
824566c29ec26ea363c4e034872969ab4115e555ba47252e2fd970bd667786ad,kallang mrt station,3010.66
6bfc4fa447d7430f3e2f8af4d67528f4e23e76b7bec9e3bbe70a818dc2d8638c,marina south pier mrt station,2615.03
6bfc4fa447d7430f3e2f8af4d67528f4e23e76b7bec9e3bbe70a818dc2d8638c,marina south mrt station,2447.11
6bfc4fa447d7430f3e2f8af4d67528f4e23e76b7bec9e3bbe70a818dc2d8638c,marina bay mrt station,1595.58
6bfc4fa447d7430f3e2f8af4d67528f4e23e76b7bec9e3bbe70a818dc2d8638c,little india mrt station,2104.47
6bfc4fa447d7430f3e2f8af4d67528f4e23e76b7bec9e3bbe70a818dc2d8638c,lavender mrt station,2820.74
6bfc4fa447d7430f3e2f8af4d67528f4e23e76b7bec9e3bbe70a818dc2d8638c,keppel mrt station,2707.83
6bfc4fa447d7430f3e2f8af4d67528f4e23e76b7bec9e3bbe70a818dc2d8638c,katong park mrt station,4572.51
6bfc4fa447d7430f3e2f8af4d67528f4e23e76b7bec9e3bbe70a818dc2d8638c,kallang mrt station,3816.31
6bfc4fa447d7430f3e2f8af4d67528f4e23e76b7bec9e3bbe70a818dc2d8638c,jalan besar mrt station,2143.98
6bfc4fa447d7430f3e2f8af4d67528f4e23e76b7bec9e3bbe70a818dc2d8638c,havelock mrt station,1402.22
6bfc4fa447d7430f3e2f8af4d67528f4e23e76b7bec9e3bbe70a818dc2d8638c,harbourfront mrt station,3718.35
6bfc4fa447d7430f3e2f8af4d67528f4e23e76b7bec9e3bbe70a818dc2d8638c,great world mrt station,1530.26
6bfc4fa447d7430f3e2f8af4d67528f4e23e76b7bec9e3bbe70a818dc2d8638c,geylang bahru mrt station,4637.21
6bfc4fa447d7430f3e2f8af4d67528f4e23e76b7bec9e3bbe70a818dc2d8638c,gardens by the bay mrt station,2595.07
6bfc4fa447d7430f3e2f8af4d67528f4e23e76b7bec9e3bbe70a818dc2d8638c,fort canning mrt station,527.22
6bfc4fa447d7430f3e2f8af4d67528f4e23e76b7bec9e3bbe70a818dc2d8638c,farrer park mrt station,2755.76
6bfc4fa447d7430f3e2f8af4d67528f4e23e76b7bec9e3bbe70a818dc2d8638c,esplanade mrt station,1166.43
6bfc4fa447d7430f3e2f8af4d67528f4e23e76b7bec9e3bbe70a818dc2d8638c,downtown mrt station,1209.71
6bfc4fa447d7430f3e2f8af4d67528f4e23e76b7bec9e3bbe70a818dc2d8638c,dhoby ghaut mrt station,1173.28
6bfc4fa447d7430f3e2f8af4d67528f4e23e76b7bec9e3bbe70a818dc2d8638c,clarke quay mrt station,53.13
6bfc4fa447d7430f3e2f8af4d67528f4e23e76b7bec9e3bbe70a818dc2d8638c,city hall mrt station,891.94
6bfc4fa447d7430f3e2f8af4d67528f4e23e76b7bec9e3bbe70a818dc2d8638c,chinatown mrt station,442.82
6bfc4fa447d7430f3e2f8af4d67528f4e23e76b7bec9e3bbe70a818dc2d8638c,cantonment mrt station,1964.99
6bfc4fa447d7430f3e2f8af4d67528f4e23e76b7bec9e3bbe70a818dc2d8638c,bugis mrt station,1731.08
6bfc4fa447d7430f3e2f8af4d67528f4e23e76b7bec9e3bbe70a818dc2d8638c,bras basah mrt station,1090.94
6bfc4fa447d7430f3e2f8af4d67528f4e23e76b7bec9e3bbe70a818dc2d8638c,boon keng mrt station,3856.19
6bfc4fa447d7430f3e2f8af4d67528f4e23e76b7bec9e3bbe70a818dc2d8638c,bendemeer mrt station,3390.7
6bfc4fa447d7430f3e2f8af4d67528f4e23e76b7bec9e3bbe70a818dc2d8638c,bencoolen mrt station,1284.27
6bfc4fa447d7430f3e2f8af4d67528f4e23e76b7bec9e3bbe70a818dc2d8638c,bayfront mrt station,1591.88
6bbbb1babf9faeaf4e1a9e11025131c9ec1b3a66351120062f02f8e52615a9a7,yio chu kang mrt station,4220.32
6bbbb1babf9faeaf4e1a9e11025131c9ec1b3a66351120062f02f8e52615a9a7,serangoon mrt station,4890.2
6bbbb1babf9faeaf4e1a9e11025131c9ec1b3a66351120062f02f8e52615a9a7,sengkang mrt station,1652.7
6bbbb1babf9faeaf4e1a9e11025131c9ec1b3a66351120062f02f8e52615a9a7,punggol mrt station,2630.82
6bbbb1babf9faeaf4e1a9e11025131c9ec1b3a66351120062f02f8e52615a9a7,punggol coast mrt station,4057.94
6bbbb1babf9faeaf4e1a9e11025131c9ec1b3a66351120062f02f8e52615a9a7,kovan mrt station,3781.29
6bbbb1babf9faeaf4e1a9e11025131c9ec1b3a66351120062f02f8e52615a9a7,hougang mrt station,2831.6
6bbbb1babf9faeaf4e1a9e11025131c9ec1b3a66351120062f02f8e52615a9a7,buangkok mrt station,1847.63
6bbbb1babf9faeaf4e1a9e11025131c9ec1b3a66351120062f02f8e52615a9a7,ang mo kio mrt station,4388.27
6b96c50eac4282a442e35386246228ff71c5f00b362608a261f4fd6b57d1ec8d,pioneer mrt station,1474.86
6b96c50eac4282a442e35386246228ff71c5f00b362608a261f4fd6b57d1ec8d,lakeside mrt station,2799.38
6b96c50eac4282a442e35386246228ff71c5f00b362608a261f4fd6b57d1ec8d,joo koon mrt station,3274.99
6b96c50eac4282a442e35386246228ff71c5f00b362608a261f4fd6b57d1ec8d,chinese garden mrt station,4107.78
6b96c50eac4282a442e35386246228ff71c5f00b362608a261f4fd6b57d1ec8d,boon lay mrt station,1715.39
6b62211ef12ca4bdff4a1100167f44ea359c222e88f0a26926ef33d27c10e330,xilin mrt station,1882.34
6b62211ef12ca4bdff4a1100167f44ea359c222e88f0a26926ef33d27c10e330,upper changi mrt station,874.83
6b62211ef12ca4bdff4a1100167f44ea359c222e88f0a26926ef33d27c10e330,tanah merah mrt station,1785.4
6b62211ef12ca4bdff4a1100167f44ea359c222e88f0a26926ef33d27c10e330,tampines west mrt station,1744.03
6b62211ef12ca4bdff4a1100167f44ea359c222e88f0a26926ef33d27c10e330,tampines mrt station,1602.25
6b62211ef12ca4bdff4a1100167f44ea359c222e88f0a26926ef33d27c10e330,tampines east mrt station,1619.3
6b62211ef12ca4bdff4a1100167f44ea359c222e88f0a26926ef33d27c10e330,sungei bedok mrt station,2377.03
6b62211ef12ca4bdff4a1100167f44ea359c222e88f0a26926ef33d27c10e330,simei mrt station,181.1
6b62211ef12ca4bdff4a1100167f44ea359c222e88f0a26926ef33d27c10e330,siglap mrt station,4368.13
6b62211ef12ca4bdff4a1100167f44ea359c222e88f0a26926ef33d27c10e330,pasir ris mrt station,3511.88
6b62211ef12ca4bdff4a1100167f44ea359c222e88f0a26926ef33d27c10e330,expo mrt station,1176.72
6b62211ef12ca4bdff4a1100167f44ea359c222e88f0a26926ef33d27c10e330,changi airport mrt station,4199.43
6b62211ef12ca4bdff4a1100167f44ea359c222e88f0a26926ef33d27c10e330,bedok south mrt station,2777.08
6b62211ef12ca4bdff4a1100167f44ea359c222e88f0a26926ef33d27c10e330,bedok reservoir mrt station,2442.0
6b62211ef12ca4bdff4a1100167f44ea359c222e88f0a26926ef33d27c10e330,bedok north mrt station,4037.29
6b62211ef12ca4bdff4a1100167f44ea359c222e88f0a26926ef33d27c10e330,bedok mrt station,3271.66
6b62211ef12ca4bdff4a1100167f44ea359c222e88f0a26926ef33d27c10e330,bayshore mrt station,3389.23
